convolution_P100_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings
Genetic algorithm,0.4863348510095267,0.38515735388654876,0.0,16.95,9.697937925146768,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.8027466277850422,0.06378687700452888,0.0,63.7,0.7326950970650465,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.8213900346728946,0.06703612349203308,0.0,63.85,0.36634754853252327,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.8033921804846613,0.08154444227018896,0.0,63.9,0.3077935056255462,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.7849858372665498,0.09339341214002637,0.0,59.15,2.084403234046921,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.8158544640897504,0.08324537114267122,0.0,58.65,1.7851728502481652,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.823227698954781,0.06966900121822595,0.0,62.65,1.1367080817685316,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.83880779437515,0.08169940731671449,0.0,63.8,0.41039134083406165,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.8051788500766898,0.049627136395144475,0.0,63.8,0.41039134083406165,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.7961135564318598,0.06107106821280992,0.0,63.9,0.4472135954999579,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.8243347562464433,0.07100206267651038,0.0,59.4,2.6635947218196057,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.8127256839741899,0.08528369515047908,0.05,59.15,4.05585995813465,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.8362913862124545,0.06649198149650168,0.0,63.1,1.0208355710680808,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.8184705037391133,0.06760768492723235,0.0,63.6,0.5982430416161189,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.7877095826989076,0.07038585282223746,0.0,64,0.0,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.7994850398283824,0.0750648970031336,0.0,63.85,0.36634754853252327,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.8209795632569148,0.08601216856504267,0.0,55.75,2.613225472174388,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.8124084048078907,0.07753967978740121,0.0,54.3,2.975337221046947,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.7954644106357419,0.04586650280932178,0.0,62.2,1.2814465510343749,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.8363194298607948,0.0678035030110208,0.0,63.6,0.5026246899500346,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.8121513843599246,0.07086188186024754,0.0,63.85,0.4893604849295929,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.81184986158444,0.053982173150633535,0.0,63.9,0.3077935056255462,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.8039590743967896,0.07987679238402678,0.0,57.3,2.71642179501289,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.8385067771657357,0.07880390028123149,0.0,58.25,3.1933318682925256,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.7950522339262781,0.060814547327489206,0.0,63,0.8583950752789521,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.8094706346661027,0.06209004681376408,0.0,63.75,0.4442616583193193,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.8009515783299053,0.058313863666285805,0.0,63.9,0.3077935056255462,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.8121576308217578,0.08068744883697158,0.0,63.85,0.36634754853252327,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.8178757465307814,0.06697347824223428,0.0,58.05,2.910507280798134,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.8180430693120969,0.09571803291519318,0.0,56.95,4.148239956516752,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.8048553376269368,0.06634349627101291,0.0,62.85,0.7451598203705946,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.8158932641007629,0.07090876623366141,0.0,63,3.5688712648767758,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.8234996199038951,0.05217617444490995,0.0,63.95,0.22360679774997896,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.8206930082704353,0.07389813550383738,0.0,63,3.5540932665545544,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
Genetic algorithm,0.8160499856122694,0.06032151924696913,0.0,54.8,3.27028085064651,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.8174585854539661,0.07535515993765725,0.0,52.85,5.9848492923908765,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.8412381876746035,0.05620096631393104,0.0,61.2,3.6360765436908706,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.7904693675272464,0.08302987867673338,0.0,62.9,3.552612085716501,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.8078473168700798,0.06467526947387976,0.0,63.1,3.7961199027150703,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.8159781867846158,0.09117130844147894,0.05,63.05,3.5611204623500763,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
Genetic algorithm,0.8212102345887201,0.08375271881263675,0.0,54.05,4.110000640286799,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.851062811495383,0.09069441169074802,0.1,54.6,4.185186910244775,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.8452250432904036,0.069574372981462,0.0,61,5.572488813712179,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.8092310127506834,0.049829297081861054,0.0,63.85,0.36634754853252327,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.8338951814986408,0.08144884067900396,0.0,62.9,3.5377661700124006,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.7985610087839928,0.06623769375963909,0.0,64,0.0,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
Genetic algorithm,0.7980576575814989,0.05932720667346619,0.0,69.1,1.7740824166460338,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.8108972743413981,0.08541641978419506,0.0,69.7,1.625455401774498,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.05
Genetic algorithm,0.8246983177449215,0.05657999256080646,0.0,71.35,0.6708203932499369,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.1
Genetic algorithm,0.8215643744444713,0.0645632474647779,0.0,71.75,0.5501196042201808,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.2
Genetic algorithm,0.8443058372689796,0.06216470510698564,0.0,71.95,0.22360679774997896,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.3
Genetic algorithm,0.807729260071562,0.045837294060358184,0.0,71.85,0.36634754853252327,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.5
Genetic algorithm,0.7904899200185143,0.0693096491892961,0.0,67.05,1.8771478925557026,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.8169373570059878,0.07878108489608036,0.0,66.65,2.1095023109728985,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.05
Genetic algorithm,0.8414597292158124,0.05626123160240409,0.0,71.3,0.8013147091860318,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.1
Genetic algorithm,0.8221519951585391,0.08620246351376035,0.05,71.9,0.4472135954999579,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.2
Genetic algorithm,0.808673852492469,0.06062995448485518,0.0,71.8,0.5231483637805969,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.3
Genetic algorithm,0.814245752587167,0.059888877371436236,0.0,71.7,0.5712405705774793,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.5
Genetic algorithm,0.7930535448309453,0.07221588876560375,0.0,67.75,1.996707816698066,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.8078761321645862,0.08722747187709022,0.0,68.2,2.0925934551223877,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.05
Genetic algorithm,0.8217152877285933,0.08135519216165318,0.0,71.2,0.8335087534664907,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.1
Genetic algorithm,0.8241302506647041,0.05973123908692003,0.0,71.65,0.7451598203705946,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.2
Genetic algorithm,0.8201527771202669,0.05920265651382896,0.0,71.6,0.6805570473787206,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.3
Genetic algorithm,0.8275747201016626,0.07280690980221413,0.05,70.7,5.351831953934829,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.5
Genetic algorithm,0.8011835308639799,0.0593308253669398,0.0,69.55,1.6050905860647504,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.8476288703797308,0.06558219351087542,0.05,69.15,1.7252002172135512,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.8032170302899536,0.0717832670268619,0.0,71.6,0.6805570473787206,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.8277954967087316,0.05563296494432138,0.0,71.9,0.30779350562554625,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.8117784323582197,0.04980450855945646,0.0,71.75,0.5501196042201808,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.8246243603560434,0.07407030577476745,0.05,70.65,5.353552681704876,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.8201375111865576,0.06830239561119579,0.0,66.9,2.4039441275580953,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.8393717832761646,0.06378755693279299,0.0,65.55,2.258900524358558,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.8586644871197168,0.06635206441297603,0.0,71,1.0760551736979407,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.829685115333961,0.05457603808377479,0.0,71.75,0.4442616583193193,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.8154752706962336,0.08418501100510849,0.0,71.9,0.30779350562554625,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.8160492714084508,0.060661209943577064,0.0,71.85,0.36634754853252327,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.8108336308868249,0.0655161447226368,0.0,68.35,2.1588252165910684,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.8214077883266548,0.08258506808493606,0.0,68.6,2.1618705350983247,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.8172739780399496,0.06758945669423501,0.0,71.4,0.8825799501580878,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.829169345566409,0.0663896048789013,0.0,71.9,0.30779350562554625,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.8228832272053298,0.0686544191867807,0.0,71.85,0.36634754853252327,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.8089527264895962,0.07050225608477209,0.0,71.75,0.5501196042201808,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.7906737784736568,0.07572548382097048,0.0,69.2,1.5078740698501039,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.8353973114624681,0.06607817252712463,0.0,68.85,1.3869694338832115,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.7842898680161511,0.06956686908252056,0.0,71.4,0.5982430416161189,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.8052707822601529,0.07847679845834617,0.0,71.8,0.5231483637805969,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.8120310768059977,0.06298101318864123,0.0,71.85,0.36634754853252327,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.8269913722860756,0.0761636734156043,0.0,71.85,0.36634754853252327,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.7982927344037801,0.06087120547017916,0.0,65.85,2.9068883707497264,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.7983832066606644,0.07288159615914007,0.0,65.9,2.1740091511936384,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.7924929351654222,0.053418813424885324,0.0,71.25,0.6386663736585051,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.7971875310525001,0.05043932361693868,0.0,71.75,0.5501196042201808,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.8321347348257779,0.08259795225017524,0.0,71.8,0.41039134083406165,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.8350523138392283,0.06710175028490639,0.0,71.9,0.4472135954999579,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.8003649470787709,0.07981844853064819,0.0,67.9,2.5110283068684702,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.7947909753081814,0.06478950469284298,0.0,67.85,2.1343062474478063,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.7834255424218386,0.06566533085029029,0.0,71.4,0.6805570473787206,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.7930277270861813,0.06369624660751975,0.0,71.8,0.5231483637805969,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.7982274044861423,0.050230725613888375,0.0,71.85,0.36634754853252327,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.8287080257512912,0.05644226446398509,0.0,71.95,0.22360679774997896,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.818007548849541,0.047369599590667284,0.0,69.35,2.1588252165910684,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.8045617914726594,0.07289049314431376,0.0,69.55,2.235479461111784,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.7973817360470239,0.0830118492585634,0.0,71.2,0.9514531821875089,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.8362167275199975,0.0660346184933097,0.0,71.85,0.36634754853252327,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.8166053116025019,0.05021960718624722,0.0,71.85,0.4893604849295929,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.8375285736789444,0.07828764379582706,0.0,71.8,0.6958523739384593,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.7810475208614756,0.06547630896972721,0.0,65.45,2.910507280798134,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.8053277263076768,0.05069126718199268,0.0,65.45,1.6693837501494848,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.8251948421962633,0.061124594379410375,0.0,70.55,0.9986833437344549,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.8157425643583558,0.053940787051429004,0.0,71.9,0.30779350562554625,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.8105024855221887,0.06640904474190837,0.0,71.9,0.30779350562554625,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.808011106834693,0.05092781178572687,0.0,71.95,0.22360679774997896,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.8341414550803452,0.06272548451252019,0.0,67.85,2.058998223459779,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.8216855249329013,0.06783232402714325,0.0,68.15,1.8715318802914815,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.8204140855294662,0.04184154537785283,0.0,71.2,0.8944271909999159,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.8250866706595112,0.04556317875412329,0.0,71.65,0.6708203932499369,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.8302593648322861,0.05925551748867523,0.05,70.6,5.335087430842801,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.8350780703762577,0.07168296510774938,0.0,71.8,0.5231483637805969,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.8368626712769934,0.06227322508260518,0.0,68.4,1.9841477024816367,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.8453124584155177,0.0573319309508035,0.0,68.4,2.479388719231543,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.8304912600032786,0.06115911834404235,0.0,71.5,0.7608859102526822,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.8322958362365152,0.07767104147053074,0.0,71.75,0.5501196042201808,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.8038760881076639,0.08613317309118163,0.0,72,0.0,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.8083400886981692,0.047420876564347104,0.0,71.9,0.30779350562554625,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
