GEMM_RTX_2070_SUPER_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings
Genetic algorithm,0.29347192847782627,0.374638406181124,0.0,12.6,10.81616723632778,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.6277269034674055,0.3545763473199919,0.0,36.15,21.94076954942676,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.6211290831752394,0.4201098940630484,0.0,72.1,43.42798030860071,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.6893627151175192,0.362868522015422,0.0,82.8,38.39215928724044,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.5795801040597092,0.3946189631723236,0.0,72.6,43.50849886728121,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.805603571114003,0.06981292249380355,0.0,100.3,0.9233805168766387,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.49939432907110654,0.36722552194013475,0.0,21.5,17.08338682062658,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.6176096540051966,0.26166987668641567,0.0,23.65,11.202795703704828,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.6360236744133314,0.29837792625098675,0.0,34.7,24.984416195532344,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.6407209847419847,0.23208184429361167,0.0,36,20.857915321981423,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.5493115238842692,0.3090438951280388,0.0,32.15,26.218264023787935,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.509849461607949,0.30905863195412914,0.0,33.4,27.292566946447447,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.3907120023111481,0.29512308264547665,0.0,13.1,5.937392658309484,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.5443791389697503,0.3345576453891049,0.0,19.05,9.610712225099876,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.4727477099407035,0.3848724355382604,0.0,26.9,26.032166337255266,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.5415919157959243,0.34323233128447694,0.0,35.85,28.85585774701195,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.546300115365217,0.27782007302077566,0.0,34.65,23.031500168247835,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.48478729936057113,0.3043122857380332,0.0,27.75,20.590940777566797,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.43675025304889026,0.3549266245122551,0.0,16.25,8.66860639561546,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.3644555614680343,0.2742758219853679,0.0,15.6,7.829767758873487,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.5493222979531734,0.2901953322540562,0.0,32.55,25.485754534848017,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.44934729936293677,0.3586464602483953,0.0,20.75,13.730009391647803,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.5085050885577594,0.31197380931785273,0.0,30.4,23.374299876934113,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.4007042680657476,0.32183729881860557,0.0,23,18.711099998607637,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.5055223591531249,0.3266864915215138,0.0,13.6,6.0122681594430425,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.4879038667311885,0.3512051142443774,0.0,16.35,8.992833403971128,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.5788590075188597,0.2591568398147942,0.0,20.15,8.604007634144745,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.6028176422579999,0.3063244447569785,0.0,18.55,9.332879061626555,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.5744617831254627,0.2552252918852585,0.0,16.8,6.169534657876301,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.6049487217163672,0.2238470258975181,0.0,18.4,9.746254341243642,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.4565787304789419,0.2929389472335352,0.0,13.7,6.0008771288695355,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.42565328208412845,0.3889000414281482,0.05,13.2,9.2315249353278,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.6648771305816562,0.2793222933226046,0.0,22.25,11.710881130047612,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.5650344058918434,0.2627779057704694,0.0,19.85,11.301024639152718,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.4850971729636653,0.2913699583843359,0.0,15.8,6.550210924687444,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.5080719486092268,0.2571607035264793,0.0,15.6,7.32982372158251,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.34040294060312715,0.32158786377320975,0.0,11.45,5.155222186237339,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.4522998251025433,0.31613119599510237,0.0,14.2,5.916969352277352,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.5820463088664684,0.27523139486641185,0.0,16.25,6.45531197012034,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.5905812345561761,0.20181128944822596,0.0,20.75,9.791913957310308,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.47639987127045336,0.29425832739237195,0.0,16.2,9.220115309245838,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.5865637221639075,0.2892458931650846,0.05,16.8,8.062910536263532,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.40969023382489117,0.27886493298975357,0.0,10.05,2.762054917705485,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.3228830966644413,0.24657525581060627,0.0,10.3,2.202868942753374,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.4312533465768021,0.3076316692036827,0.0,11.2,3.8879029660839284,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.5565778926153299,0.25099169460200144,0.0,12.8,4.958777438463087,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.4422096089494812,0.1707928010811062,0.0,11.6,4.083342284272324,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.513889884888755,0.22790366615896399,0.0,13.6,5.092822606891306,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
Genetic algorithm,0.43905096697035356,0.3096267291804295,0.0,9.65,2.7582412397834433,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.3921993906473464,0.30192757923440744,0.0,10.4,2.760625405877977,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.3071174677358131,0.33852409159461455,0.0,11.85,4.923359999452663,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.3411476979631783,0.32826231099847436,0.0,11.4,5.393953730067144,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.48611917446847247,0.2702378954347448,0.0,10.8,2.930780388260186,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.5543712668205478,0.27674514681964946,0.0,12.4,4.284611386910382,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
Genetic algorithm,0.5608187893260626,0.27970099466110854,0.0,11.55,4.097174893174949,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.49461239968078285,0.24502019143687404,0.0,11.5,3.1034785237485405,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.5000235713843324,0.26957595285717245,0.0,13.3,5.685623606032471,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.40899304682949256,0.29166135789004155,0.0,12.15,4.8152717581942515,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.4729060355233368,0.2365049023536378,0.0,11.4,4.159959513973031,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.45566257608366945,0.2629667102724554,0.0,11.8,5.267577092084427,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
Genetic algorithm,0.8312788221686068,0.21007997233483627,0.0,98.65,19.567091062076113,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.7258625278056502,0.3260786649557064,0.0,89.8,31.859229844988242,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.05
Genetic algorithm,0.8228691060620139,0.20171748244303714,0.0,97.85,19.334384423938392,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.1
Genetic algorithm,0.7714008705361545,0.2722358789323449,0.0,94.9,26.991031648932655,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.2
Genetic algorithm,0.7961162601689351,0.20384488455445746,0.0,99.3,19.614978165194387,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.3
Genetic algorithm,0.836355609891636,0.0843648175140564,0.0,103.95,0.22360679774997896,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.5
Genetic algorithm,0.8580880025715473,0.09983933085128613,0.0,102.2,2.3530495331087184,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.8858454008674306,0.04493725387305158,0.0,101.95,1.4680814547887786,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.05
Genetic algorithm,0.8028392344733138,0.20210744782325046,0.0,98.65,19.569780678113734,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.1
Genetic algorithm,0.7794433730736876,0.2034525906089749,0.0,99.25,19.60632282547755,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.2
Genetic algorithm,0.8171779285089694,0.06748407387663125,0.0,103.9,0.30779350562554625,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.3
Genetic algorithm,0.7944027067270153,0.06815521987938132,0.0,103.95,0.22360679774997896,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.5
Genetic algorithm,0.7791789631889116,0.27572911715270354,0.05,92.15,26.896047449784376,pop_size=8; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.7557564108661248,0.26465993217036055,0.0,94,26.70107429338851,pop_size=8; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.05
Genetic algorithm,0.7674272698996627,0.2662573361847819,0.0,93.65,26.809807710494386,pop_size=8; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.1
Genetic algorithm,0.8179286863578095,0.2070191461917027,0.0,98.9,19.536470618065238,pop_size=8; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.2
Genetic algorithm,0.7947660319312386,0.20673589860196723,0.0,99.55,19.666897114320378,pop_size=8; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.3
Genetic algorithm,0.7803928793875975,0.19524468610330933,0.0,99.6,19.677398201998148,pop_size=8; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.5
Genetic algorithm,0.8367667698628231,0.20915976113765755,0.05,95.3,19.36654739221054,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.8112180720123742,0.2868638832331977,0.05,90.95,26.634909818744113,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.832708594996529,0.20474113733947846,0.0,97.95,19.367566485724204,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.7515875782810372,0.2643926315262608,0.0,94.7,26.921132376277427,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.8084787322559615,0.08864887006605897,0.0,103.85,0.36634754853252327,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.8188969619479716,0.08990789554267614,0.05,101.8,8.912439562059786,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.8783594680538328,0.08298831311266447,0.05,95.9,11.313243287590456,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.8098180371376801,0.28527015215073886,0.1,85.25,26.688998324758227,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.8668629383574228,0.08392467008907087,0.05,99.45,14.453100195569043,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.8430707590860043,0.060847943763741724,0.0,103.15,0.8750939799154206,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.8226674965127074,0.07295465220562705,0.0,103.8,0.41039134083406165,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.8003934236642464,0.06012619103279678,0.0,103.75,0.5501196042201808,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.8418687402793004,0.21499583019866472,0.0,93.35,20.45862319800369,pop_size=8; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.8994831627070934,0.06552044722464677,0.05,93.5,16.969012004859113,pop_size=8; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.7316875769313768,0.3218937109670323,0.0,89.95,31.911844031232107,pop_size=8; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.7654191662448566,0.27036432391187276,0.0,94.45,26.84551319955289,pop_size=8; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.8318770031775674,0.06649234103197649,0.0,103.9,0.4472135954999579,pop_size=8; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.8243333194641626,0.06383287848239624,0.0,103.85,0.36634754853252327,pop_size=8; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.7109623023527419,0.2903925575735234,0.0,70.8,28.766940089367573,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.7588498225515818,0.2735030611493796,0.0,70.15,28.724233304778885,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.8015285984469956,0.20406099696332167,0.05,94.15,20.44833026254994,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.7839425118765512,0.19503825233010683,0.0,97.25,19.891481911400643,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.7988397979511651,0.16816863068719715,0.0,97.9,19.758808828362845,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.7348465362953212,0.15567202786499892,0.0,92.8,23.417492337319576,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.8227330248516218,0.09521750441664568,0.0,70.5,22.25096094908925,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.8521122867295029,0.06332524429255851,0.0,83.6,18.52281665519867,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.7915227673487915,0.2419490064939489,0.0,90.1,28.622589533075924,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.7036062826126076,0.2663738212691433,0.0,84.85,32.96772744111397,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.7898029107229039,0.12689593733617752,0.0,90.45,25.436142954879237,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.6886484974334409,0.1877437214289177,0.0,87.05,27.377430197345518,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.7658141641594689,0.2863186475258691,0.0,66.3,29.124234799073758,pop_size=8; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.6892342179485982,0.3177266473352065,0.0,72.05,31.40981241251647,pop_size=8; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.8195741741735121,0.20616510358036577,0.0,94.3,21.163772422654112,pop_size=8; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.8679212436790147,0.08248350302433734,0.0,100.5,6.236564506369293,pop_size=8; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.7854176711295104,0.12625220393906766,0.0,97.7,16.692576351874443,pop_size=8; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.7679937710225999,0.06496151029697031,0.0,102.35,7.147137815053549,pop_size=8; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.7066583731762661,0.22945227155013925,0.0,46.1,16.676172727640633,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.6659816909351244,0.3328363510834268,0.0,46.1,21.207992535089716,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.7388640537549911,0.1980927635107612,0.0,62.5,29.414461176703366,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.6996871042098566,0.3159486614836895,0.0,66.25,28.05234768297149,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.7943987080747352,0.07361267280951031,0.0,71.05,24.158413593785934,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.7300094142321618,0.23130195307635845,0.0,67.9,25.77820376740172,pop_size=8; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.6792242409023873,0.230062545891222,0.0,41.55,18.13248030759342,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.5745502379644664,0.3102416797993719,0.0,36.55,21.16719159454083,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.7718513578858599,0.27509887148234413,0.0,71,28.123786523529375,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.7615977294972162,0.11649341419619592,0.0,67.3,29.297206620930154,pop_size=8; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
