pnpoly_RTX_2070_SUPER_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings
Genetic algorithm,0.9638456208322229,0.0431411183585392,0.0,25.2,0.41039134083406165,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.9512737247135036,0.04121848997162821,0.0,32,15.35543791899829,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.9652575996643528,0.016913178196092088,0.05,35.75,15.050354078716449,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.9507365198624153,0.04695552862066274,0.0,32.55,13.84681228753809,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.9357806502845966,0.054938710148576,0.0,16.8,7.6681158050723255,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.9410686104061122,0.045554316118944484,0.0,19.3,8.240464984325504,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.9192932983140746,0.04324248408055949,0.0,18,5.929409307582173,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.9163327886372474,0.0639992106011118,0.0,17.55,6.9013728611357505,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.9263405867001627,0.050703259826837925,0.0,19.4,8.028895185188112,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.943316756676719,0.03971419001415426,0.05,20.4,8.19756061276768,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.9207151878504491,0.07344720224158896,0.0,17.85,8.671034661749609,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.9539014586058342,0.039801959768284316,0.0,18.15,7.788486779586229,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.936616687150111,0.043320160411529994,0.0,17.45,7.279929149452805,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.940967570679709,0.05608296943282631,0.05,20.6,9.201830481514333,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.9565398899145878,0.029763913851760603,0.0,19.2,8.166684568544646,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.9428753783897765,0.03947838474136655,0.0,18.95,8.41974496425859,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.9203496340954131,0.08214672102880793,0.0,17.65,5.489463591856293,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.9390375123820272,0.05633649736628113,0.0,18.3,7.726236913407798,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.9411740899501724,0.05392543915020062,0.0,19.8,7.445238676319814,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.926103916000323,0.05617309750838295,0.0,19.6,9.167448132558912,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.9169151302401674,0.04395575123329237,0.0,17.2,6.370986868940363,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.9493370991409577,0.02766307364037405,0.0,16.6,5.393953730067144,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.9209773133746824,0.06482190681070862,0.0,11.1,2.6137289353275373,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.9213085112376781,0.056564070638451334,0.0,11.95,2.6452539426400317,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.9290366664256728,0.05080234857637409,0.0,13.1,4.552616367482954,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.9201592992387406,0.049851281205589584,0.0,12.2,4.396170582390279,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.928208877546957,0.04656374914475322,0.0,11.4,3.5003759196616824,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.9156407997913965,0.0604727401963295,0.0,11.6,2.8727393858384316,pop_size=4; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
Genetic algorithm,0.9130285804825038,0.04189048457025625,0.0,11.45,4.718106221333881,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.9303556348614908,0.06827113408489664,0.0,13.6,4.92469609000874,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.9115076326104766,0.06486699808408693,0.0,13.4,3.5003759196616824,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.9271475659735257,0.05244884159245317,0.0,13,4.078183290065372,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.9264148041030922,0.036201678685748626,0.0,13.8,3.5481648332920677,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.9182140051511698,0.06345732153510716,0.0,13.2,4.12438193136735,pop_size=4; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
Genetic algorithm,0.9354203434721892,0.04174343271848486,0.0,11.4,2.9982451007565287,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.9287609189780764,0.056654701759952186,0.0,12.9,3.9986839940423557,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.9144677459323689,0.0608883653937962,0.0,12,3.6992175559590694,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.912767404718795,0.06719510068838469,0.05,11.4,2.9806392814823783,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.9055517400124355,0.06887566645372648,0.0,13.8,4.763899331651044,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.9579114220055152,0.021995771956542814,0.0,15.4,5.393953730067144,pop_size=4; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
Genetic algorithm,0.9789141645266971,0.006932479472791579,0.0,51.5,1.504379571363837,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.979476253649176,0.013996144627395206,0.1,50,4.8666426339228765,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.05
Genetic algorithm,0.9773943489556642,0.009045907350583367,0.0,53.65,0.4893604849295929,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.1
Genetic algorithm,0.973949232868744,0.013328569468711006,0.0,53.75,0.5501196042201808,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.2
Genetic algorithm,0.9704737923477165,0.022797014469958,0.0,53.75,0.4442616583193193,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.3
Genetic algorithm,0.9675782905203871,0.01852430907856088,0.0,53.65,0.4893604849295929,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.5
Genetic algorithm,0.9799390361309677,0.008783788031882222,0.05,50.55,3.5611204623500763,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.9804796000140716,0.009302748361261494,0.0,51.4,1.2732056517228265,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.05
Genetic algorithm,0.9732045407664978,0.006898084899002622,0.0,53.25,0.910465468000326,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.1
Genetic algorithm,0.9713650591931612,0.01229353562124606,0.0,53.8,0.41039134083406165,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.2
Genetic algorithm,0.9734632038707035,0.013879125213391748,0.0,53.75,0.4442616583193193,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.3
Genetic algorithm,0.9751164500525129,0.013561181143544626,0.0,53.8,0.41039134083406165,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.5
Genetic algorithm,0.9823298751608137,0.00806519485990119,0.0,52.2,1.6733200530681511,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.9813496103821935,0.013296456166217243,0.05,52.35,1.6944180805158293,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.05
Genetic algorithm,0.9736221808013636,0.009632820263889433,0.0,53.15,0.9333020044867295,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.1
Genetic algorithm,0.9740147534481448,0.013486841772627392,0.0,53.65,0.7451598203705947,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.2
Genetic algorithm,0.971792420541678,0.018842719860250212,0.05,52.65,5.353552681704876,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.3
Genetic algorithm,0.9728801240622554,0.017319321102042977,0.05,52.95,4.006245124802026,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.5
Genetic algorithm,0.9788146550686281,0.0075027825398087545,0.0,50.45,4.582288557157071,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.9805845098576972,0.012041938022830044,0.05,50.7,6.705064857019812,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.9777309511098472,0.01520407863494815,0.05,52.75,3.0757968586675997,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.9705199863984977,0.012651631481354925,0.0,53.8,0.5231483637805969,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.9713924006972092,0.014584178963584006,0.05,51.65,9.343024417347838,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.9696347045476393,0.01975521288387238,0.0,53.95,0.22360679774997896,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.9759256082824892,0.01144864372692052,0.0,50,3.641861872001304,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.984883451092388,0.012380556663328511,0.1,49.65,7.90918852714327,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.9778737933132003,0.013010890332139341,0.0,52.9,1.1192102478745307,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.9678622016756664,0.012476291797002674,0.0,53.8,0.41039134083406165,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.9736830968756259,0.013208544480540969,0.0,53.9,0.3077935056255462,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.9748280004005859,0.007881685933035894,0.0,53.75,0.5501196042201808,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.9797418614900436,0.0075349598020709105,0.0,50.25,4.97229164576318,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.9790221928387478,0.018025834735837094,0.1,51.25,1.4823523268955432,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.9746577800907321,0.0115472911097644,0.0,53.25,1.019545822516343,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.9739333653206158,0.012586079677855902,0.0,53.7,0.47016234598162726,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.9647144945464028,0.019446099904783465,0.0,53.85,0.36634754853252327,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.9715843276646392,0.01857064172647536,0.0,53.9,0.3077935056255462,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.9694488011746369,0.04016732792311341,0.0,42.95,13.820179753572406,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.9708643742689056,0.017301630179201537,0.0,46.35,9.723953062304176,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.9696552233994554,0.01763947743645889,0.0,47.75,9.402547247253912,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.9656590268828911,0.01947879033686445,0.0,51.95,4.7292482990094955,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.9659559673645581,0.021388649600004594,0.0,50.3,7.595705157660166,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.9700350787981771,0.021598705426052495,0.0,48.7,11.140726613362533,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.9552490850604896,0.0389357026209406,0.0,37.35,12.868873095063224,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.9783135454944143,0.006786325840912995,0.0,48.55,6.039126810357517,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.9705749782770595,0.017746574638837723,0.0,50.95,6.992288985958596,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.973632344770369,0.010593501941981396,0.0,49,10.503132364855935,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.9655014692957475,0.021934951421289796,0.0,47.8,9.180069945840627,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.9613625935830968,0.02264950493579383,0.0,49.9,8.232797056190627,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.975369679446652,0.013246918086420482,0.0,45.45,9.202259447949098,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.9774551213878967,0.0137878872713116,0.0,47.4,8.56184928376427,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.9662489963556959,0.020609031743817435,0.0,47.15,10.524532743722364,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.9695115295747281,0.01756686837204333,0.05,51.6,5.843574969233528,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.9600340788178413,0.025089759332641987,0.0,48.35,9.707701771491053,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.9730757251342746,0.013803350140667357,0.0,48.45,11.095162530533177,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.9646366911131633,0.02769153555550882,0.0,31.05,9.366654179925497,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.9631445440788088,0.030479244389344337,0.0,37.55,13.024167818652408,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.9630686952135544,0.026102983744597245,0.0,33.75,12.981261799021574,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.9569302429239214,0.031159735361392278,0.0,38.35,10.297035853507603,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.9572827579515575,0.032009365143909715,0.0,36.2,12.492524080214409,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.9454841798854594,0.05181506565667209,0.0,30,10.838527769514009,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.9632769727779723,0.028816715942209522,0.05,28.05,9.116064478652362,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.9807281578717073,0.013741766307271409,0.05,37.6,9.837629153836867,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.9728365524232819,0.01829704539843972,0.0,43.8,9.361736231231784,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.9636014506345618,0.025230755640071746,0.0,35.3,11.608073415560941,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.9630606556765544,0.02192615738710825,0.0,34.15,14.379352887862659,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.9506538199098747,0.03651549476904877,0.0,38.7,11.262887355334216,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.9655788547459179,0.024522637179392532,0.0,31.3,10.110442751510883,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.9717914146052294,0.01616322826750908,0.0,37.2,11.82593047412961,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.9714611680315661,0.020798284885942125,0.0,40.15,11.694690653184642,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.9436523743803525,0.04263721299300716,0.0,36.25,12.025739937842976,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.9617990984165117,0.025846205097175848,0.0,35.2,12.05950160443492,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.9565779637827286,0.023323411997963957,0.0,38.3,10.032053890562885,pop_size=6; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.9453988671126948,0.06538902776323688,0.0,21.7,7.434627375364976,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.9619791377115687,0.03606434497562656,0.0,23.8,7.770389138802577,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.9612658588160047,0.030194064232153286,0.0,24.1,6.120715472453922,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.9512156837795661,0.03910615406845839,0.0,23.3,5.171785805797899,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.943469008136723,0.03457390949339169,0.0,24.6,7.257663825951593,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.9577531017520913,0.03388951543913496,0.0,25.45,7.437281619969546,pop_size=6; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
Genetic algorithm,0.9569721621693648,0.04899815753866191,0.0,22.65,8.89869889957308,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.970389373023502,0.015168145667579916,0.0,25.3,7.961089584247941,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.9273925730439966,0.06352847194605317,0.0,23.6,5.7801839344253985,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.9503580380075278,0.02914710516278194,0.0,24.85,6.251526129463782,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.9513137590749329,0.03160870847818279,0.0,25.2,8.835335754499477,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.942880023778335,0.03568282361399596,0.0,23.05,6.185509382079173,pop_size=6; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
