GEMM_GTX_1080Ti_processed
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings
Genetic algorithm,0.44752821506865575,0.42010848900342596,0.0,15.15,10.539524607275625,pop_size=2; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.6813082343811491,0.2053314574348143,0.0,60.75,6.919651649278916,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.7488954159652682,0.1180098765085706,0.0,63.5,0.6882472016116853,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.7206934707798855,0.08037855489623089,0.0,64,0.0,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.7341110464792757,0.10825568774698521,0.0,63.95,0.22360679774997896,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.7482013087980643,0.088830218780251,0.0,64,0.0,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.6927642486434747,0.1509370525030382,0.0,56.95,2.818640956579121,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.7605677054382007,0.11603845816464689,0.0,57.15,2.7961439613567074,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.753106096405977,0.136598211318247,0.0,62.2,1.399247918291146,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.7806262120360242,0.09869443770345879,0.0,63.65,0.812727700887249,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.7490913381366662,0.10031344234648298,0.0,63.95,0.22360679774997896,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.7227095127292712,0.08313110071505748,0.0,63.95,0.22360679774997896,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.785969193492647,0.07365754681011122,0.0,59.45,2.704285098641939,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.7205905497576541,0.13841266016750658,0.0,60.95,2.114486375359025,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.760784016694315,0.09468229633016714,0.0,63.15,0.7451598203705946,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.7804348007387004,0.1274456331909702,0.0,63.8,0.41039134083406165,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.7543136377993462,0.11377553541209696,0.0,63.95,0.22360679774997896,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.7119069085063429,0.09415322812231715,0.0,64,0.0,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.716892456914765,0.1469252817968903,0.0,61.75,1.860248992954834,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.8088501866408597,0.10536920706125871,0.0,62.15,1.0894228312566052,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.8002349336952396,0.1176572049741358,0.0,63.7,0.47016234598162726,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.7798561692581707,0.09858096314505922,0.0,63.9,0.3077935056255462,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.7890183339575642,0.11192147331504537,0.0,62.35,7.147137815053549,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.7520568779983917,0.09086917557027599,0.0,64,0.0,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.7374004966235544,0.08766996652438803,0.0,56.55,2.8557421378504637,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.7070292880164624,0.10865182829385397,0.0,56.4,2.8172401575412698,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.8018675804772191,0.10735222643323102,0.0,62.55,1.5035046776746235,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.7955630153822218,0.09962007375962488,0.0,63.7,0.47016234598162726,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.742874152842172,0.10881235970444217,0.0,63.85,0.36634754853252327,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.7562903163626158,0.09149282703981242,0.0,63.9,0.3077935056255462,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.7313258250642539,0.20576217249903198,0.0,58.3,7.211832382674286,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.7458820230418889,0.16566618557494905,0.0,59.8,2.067289096988207,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.7533821625661115,0.09787564581655134,0.0,63,0.9176629354822471,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.7314735230302274,0.11268582157717637,0.05,62.25,7.129442290138904,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.7677334985649075,0.11678615113215816,0.0,63.95,0.22360679774997896,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.7343192944010003,0.07978702011350813,0.0,64,0.0,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.8331393283883702,0.1345698350726992,0.05,60.8,2.6675437154214006,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.8012394404516349,0.08572127352756208,0.0,61.2,2.1667341419992585,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.7894112294359228,0.0790151488602734,0.0,63.15,0.8750939799154206,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.801560297250171,0.07670151528928544,0.0,63.8,0.5231483637805969,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.7756371411963882,0.0954377140176479,0.0,64,0.0,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.7663170078425963,0.09249129033525175,0.0,64,0.0,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.7606307701238648,0.10547384622969846,0.0,55.55,2.605156829302827,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.7489962826363533,0.12786696354273955,0.0,54.9,3.160612865285865,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.7991531981508705,0.08684393775449124,0.0,62.6,0.99472291830968,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.7494587867499323,0.06826509306925314,0.0,63.7,0.5712405705774793,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.7759031754104619,0.08243160335453303,0.0,63.8,0.41039134083406165,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.777030288783426,0.11093481269124765,0.0,64,0.0,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.7769014131222921,0.12404823988388776,0.0,57.45,2.139232523470435,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.02
Genetic algorithm,0.7797926864753959,0.12356965000786277,0.0,57.55,2.139232523470435,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.05
Genetic algorithm,0.7887989212604778,0.09935130143372056,0.0,63,0.8583950752789521,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.1
Genetic algorithm,0.7648569980322696,0.09908365689637402,0.0,63.8,0.41039134083406165,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.2
Genetic algorithm,0.7964851206640168,0.08981324270728579,0.0,63.9,0.3077935056255462,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.3
Genetic algorithm,0.754025937188816,0.07657379332270327,0.0,63.95,0.22360679774997896,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament4_selection at 0x7f98931cedc0>; mutation=0.5
Genetic algorithm,0.7554322364870787,0.08389762910504735,0.0,59,2.6754242162397546,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.7908197911449877,0.08947993677099975,0.0,56.8,4.0859193386685035,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.8360665596722381,0.07548192466854363,0.0,62.5,1.1920791213585393,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.8089104853321185,0.08295164423203727,0.0,63.9,0.3077935056255462,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.7754920419094978,0.09827801015647239,0.0,63.9,0.3077935056255462,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.7994647639309441,0.0893485088894264,0.0,63.95,0.22360679774997896,pop_size=16; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
Genetic algorithm,0.7779885766819389,0.0651863426982372,0.0,52.55,4.019361038510318,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.7950722936917293,0.07372314559937641,0.0,54.1,4.115439478994091,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.8244584904455327,0.08657560396839352,0.0,60.85,3.74552364408784,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.8309957713972826,0.0682511437695592,0.0,63.5,0.8271701918685112,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.768484639161397,0.10940727103450297,0.0,63.8,0.41039134083406165,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.7300115359014956,0.12203599800448127,0.0,63.9,0.3077935056255462,pop_size=16; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
Genetic algorithm,0.8034844989675833,0.13016189537271952,0.05,53.95,5.500956854565347,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.02
Genetic algorithm,0.7747135942384714,0.1383678804880307,0.0,56.1,2.9540338165758504,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.05
Genetic algorithm,0.8218178561780904,0.08610240087224043,0.0,62.65,1.4244112357114616,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.1
Genetic algorithm,0.7999025117654779,0.09777108304044815,0.0,63.6,0.7539370349250519,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.2
Genetic algorithm,0.8140179612321563,0.09339457542406664,0.0,63.15,3.5729244987382827,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.3
Genetic algorithm,0.7602330288734231,0.058159284026390416,0.0,63.2,3.5777087639996634,pop_size=16; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament8_selection at 0x7f98931cee50>; mutation=0.5
Genetic algorithm,0.8075439722749232,0.11867322799268454,0.0,71.1,1.0711528467275955,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.7732041909077003,0.10570220276681613,0.0,71.15,0.8750939799154206,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.05
Genetic algorithm,0.7956892192944249,0.11227291842586559,0.0,71.65,0.812727700887249,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.1
Genetic algorithm,0.7339345487205626,0.11799160990740115,0.0,71.95,0.22360679774997896,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.2
Genetic algorithm,0.7539983310646488,0.11790649705076213,0.0,71.9,0.30779350562554625,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.3
Genetic algorithm,0.7606946354487201,0.08762214363944715,0.0,71.8,0.41039134083406165,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function RTS at 0x7f98931cec10>; mutation=0.5
Genetic algorithm,0.7803469521893189,0.1282528021282738,0.0,65.9,3.1102546857976625,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.7561316578758404,0.11330669460604703,0.0,66.4,2.137386500526187,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.05
Genetic algorithm,0.8063704666747032,0.09585076011973362,0.0,70.75,0.910465468000326,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.1
Genetic algorithm,0.7617236343005859,0.09921734430914599,0.0,71.75,0.4442616583193193,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.2
Genetic algorithm,0.7431428724842298,0.11547398418997133,0.0,72,0.0,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.3
Genetic algorithm,0.7676971492989172,0.11842131560979252,0.0,71.9,0.30779350562554625,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function RTS at 0x7f98931cec10>; mutation=0.5
Genetic algorithm,0.8128719189597015,0.0655323368818285,0.0,69.85,2.1588252165910684,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.02
Genetic algorithm,0.7774605803336214,0.11513508691125508,0.0,69.5,1.1002392084403616,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.05
Genetic algorithm,0.7856516248103492,0.09901912521053723,0.0,71.25,0.910465468000326,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.1
Genetic algorithm,0.7517156310210508,0.08144410202214869,0.0,71.95,0.22360679774997896,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.2
Genetic algorithm,0.7872423544917978,0.09793008206357416,0.0,71.95,0.22360679774997896,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.3
Genetic algorithm,0.7635577318235512,0.06940178987532931,0.0,71.95,0.22360679774997896,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function RTS at 0x7f98931cec10>; mutation=0.5
Genetic algorithm,0.770452902860405,0.1027536861132007,0.0,71.05,0.998683343734455,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.7608564735759561,0.13344911540807858,0.0,71.35,0.7451598203705946,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.7745946419747304,0.1066353736351455,0.0,71.65,0.5871429486123998,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.7867697652649768,0.09438851853020158,0.0,71.9,0.30779350562554625,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.8114602383415396,0.08765636519904775,0.0,71.95,0.22360679774997896,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.7729768272097802,0.08400710536146179,0.0,72,0.0,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.7323212803378034,0.09284883836934832,0.0,65.5,2.481510575605533,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.7244371106758555,0.12005980339185028,0.0,66.85,2.412140346794021,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.7588685956477705,0.1320734369212284,0.0,70.55,1.190974832912761,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.786065971670234,0.09580802813615838,0.0,71.7,0.47016234598162726,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.7763604897117216,0.11086282724016311,0.05,70.7,5.582868532630119,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.7877114230352927,0.09878524946733212,0.0,72,0.0,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.7269642227547921,0.13151959092409748,0.0,68.65,1.6311119875071343,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.02
Genetic algorithm,0.7513340779447517,0.06662081686753152,0.0,69.6,1.3138933706635727,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.05
Genetic algorithm,0.7916835009246381,0.10272451174527852,0.0,71.4,0.8207826816681233,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.1
Genetic algorithm,0.7658744963928033,0.11277033335886599,0.0,71.8,0.5231483637805969,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.2
Genetic algorithm,0.728613369492969,0.11258714155494497,0.0,72,0.0,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.3
Genetic algorithm,0.7859011698638962,0.09920238365411677,0.0,71.9,0.30779350562554625,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function select_best_half at 0x7f98931ceca0>; mutation=0.5
Genetic algorithm,0.7588721843291784,0.11162315070987519,0.0,71.3,0.8645047258706176,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.697520371828888,0.1473102252481656,0.0,71,1.4867838833500564,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.7580026369757676,0.10228692362984242,0.0,71.8,0.41039134083406165,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.7792860543257449,0.0883031382182186,0.0,72,0.0,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.7486865752062731,0.10119020142982617,0.0,71.9,0.30779350562554625,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.7178187994981831,0.08734739203360566,0.0,71.95,0.22360679774997896,pop_size=24; reproductor=<function uniform_crossover at 0x7f98931c6d30>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.7418909868130997,0.09699175585795221,0.0,65.4,2.5422741580594415,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.7042432005714055,0.10941769469303927,0.0,66.1,2.1740091511936384,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.7736056872780329,0.12294845933456527,0.0,70.65,1.1821033884786185,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.7560285983344995,0.08875914395633447,0.0,71.8,0.5231483637805969,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.7783898115130129,0.06630132710553521,0.0,71.9,0.30779350562554625,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
Genetic algorithm,0.7347961354577763,0.08260662082195153,0.0,71.95,0.22360679774997896,pop_size=24; reproductor=<function twopoint_crossover at 0x7f98931c6e50>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.5
Genetic algorithm,0.7242253844275959,0.11986237823023292,0.0,68.8,1.908430051942668,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.02
Genetic algorithm,0.7322525778774922,0.11027764655624922,0.0,68.75,1.9159991209755154,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.05
Genetic algorithm,0.7399197783262721,0.1089758547186521,0.0,71.3,0.9787209698591858,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.1
Genetic algorithm,0.7181444876332643,0.09206076233733337,0.0,71.9,0.30779350562554625,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.2
Genetic algorithm,0.7769843131221758,0.0964037346240944,0.0,71.95,0.22360679774997896,pop_size=24; reproductor=<function onepoint_crossover at 0x7f98931c6dc0>; selector=<function tournament2_selection at 0x7f98931ced30>; mutation=0.3
